id,x,y,date,dist,Season,Name,alt,SeasonName
1433,422482.46,682423.0,2013-03-27,427.5473223,I,Bear10,886,Winter sleep
1434,422355.76,682831.34,2013-03-28,3715.971114,I,Bear10,973,Winter sleep
1435,465175.9,707933.47,2014-04-01,630.7237973,II,Bear12,1277,Den exit and reproduction
1436,464963.01,707339.76,2014-04-02,4457.143389,II,Bear12,1068,Den exit and reproduction
1437,464479.75,702908.89,2014-04-03,9676.665409,II,Bear12,871,Den exit and reproduction
1438,471626.08,696384.5,2014-04-04,3506.758288,II,Bear12,1203,Den exit and reproduction
1439,474842.3,697782.11,2014-04-05,4569.903602,II,Bear12,1167,Den exit and reproduction
1440,474780.98,693212.62,2014-04-06,762.1501673,II,Bear12,1079,Den exit and reproduction
1441,474462.98,692519.98,2014-04-07,2025.259266,II,Bear12,865,Den exit and reproduction
1442,476483.81,692386.03,2014-04-08,10633.26946,II,Bear12,1192,Den exit and reproduction
1443,486382.77,688503.13,2014-04-09,4472.569173,II,Bear12,1133,Den exit and reproduction
1444,488089.17,684368.87,2014-04-10,10185.24503,II,Bear12,1421,Den exit and reproduction
1445,479323.93,689556.33,2014-04-11,5837.888193,II,Bear12,1126,Den exit and reproduction
1446,474779.91,693221.42,2014-04-12,1659.658084,II,Bear12,1079,Den exit and reproduction
1447,473387.49,692318.31,2014-04-13,5929.179888,II,Bear12,814,Den exit and reproduction
1448,478594.61,689482.64,2014-04-14,585.9081736,II,Bear12,1178,Den exit and reproduction
1449,478635.08,690067.14,2014-04-15,5468.858533,II,Bear12,1297,Den exit and reproduction
1450,474279.88,693374.81,2014-04-16,4407.504378,II,Bear12,1033,Den exit and reproduction
1451,471583.3,696861.14,2014-04-17,5664.284458,II,Bear12,1162,Den exit and reproduction
1452,473374.57,691487.55,2014-04-18,3815.889868,II,Bear12,795,Den exit and reproduction
1453,470321.1,689199.03,2014-04-19,3878.086429,II,Bear12,1086,Den exit and reproduction
1454,473540.9,691360.62,2014-04-20,1978.852999,II,Bear12,792,Den exit and reproduction
1455,475412.11,692004.36,2014-04-21,2243.052312,II,Bear12,1307,Den exit and reproduction
1456,477462.52,692913.82,2014-04-22,5176.021423,II,Bear12,1324,Den exit and reproduction
1457,472915.65,695387.12,2014-04-23,2137.508766,II,Bear12,875,Den exit and reproduction
1458,474721.84,694244.04,2014-04-24,2107.38563,II,Bear12,1278,Den exit and reproduction
1459,472957.16,695395.99,2014-04-25,2512.839968,II,Bear12,875,Den exit and reproduction
1460,474399.58,697453.61,2014-04-26,2673.480126,II,Bear12,1270,Den exit and reproduction
1461,473111.6,695110.83,2014-04-27,3355.418552,II,Bear12,868,Den exit and reproduction
1462,473593.47,691790.2,2014-04-28,2231.051016,II,Bear12,825,Den exit and reproduction
1463,475824.18,691828.85,2014-04-29,1133.698052,II,Bear12,1290,Den exit and reproduction
1464,475237.89,690858.52,2014-04-30,897.5179938,II,Bear12,890,Den exit and reproduction
1465,475658.48,691651.39,2014-05-01,1394.991237,II,Bear12,1231,Den exit and reproduction
1466,475636.86,690256.57,2014-05-02,2134.468517,II,Bear12,904,Den exit and reproduction
1467,474615.11,692130.6,2014-05-03,1365.664782,II,Bear12,981,Den exit and reproduction
1468,475504.82,691094.52,2014-05-04,1235.574916,II,Bear12,1013,Den exit and reproduction
1469,475962.5,692242.2,2014-05-05,814.0914358,II,Bear12,1186,Den exit and reproduction
1470,475670.29,693002.05,2014-05-06,1823.091002,II,Bear12,1023,Den exit and reproduction
1471,477037.29,691795.83,2014-05-07,1223.650304,II,Bear12,1491,Den exit and reproduction
1472,475968.57,692391.77,2014-05-08,624.6638519,II,Bear12,1135,Den exit and reproduction
1473,475927.52,693015.08,2014-05-09,414.2436999,II,Bear12,1081,Den exit and reproduction
1474,475514.55,693047.52,2014-05-10,1559.283411,II,Bear12,1050,Den exit and reproduction
1475,474669.76,694358.13,2014-05-11,2108.438186,II,Bear12,1227,Den exit and reproduction
1476,472689.64,695082.46,2014-05-12,3619.0077,II,Bear12,854,Den exit and reproduction
1477,472688.17,691463.46,2014-05-13,1.46092878,II,Bear12,755,Den exit and reproduction
1478,472688.28,691462.0,2014-05-14,5.456932286,II,Bear12,755,Den exit and reproduction
1479,472693.73,691462.14,2014-05-15,16.96070632,II,Bear12,755,Den exit and reproduction
1480,472684.17,691476.15,2014-05-16,3545.509243,II,Bear12,755,Den exit and reproduction
1481,476136.12,690667.03,2014-05-17,1783.667925,II,Bear12,1140,Den exit and reproduction
1482,474684.39,691703.34,2014-05-18,905.0967597,II,Bear12,1025,Den exit and reproduction
1483,475033.13,690868.13,2014-05-19,3279.627628,II,Bear12,855,Den exit and reproduction
1484,476790.39,693637.25,2014-05-20,2796.840133,II,Bear12,1335,Den exit and reproduction
1485,476337.93,690877.25,2014-05-21,4328.174646,II,Bear12,1193,Den exit and reproduction
1486,472969.42,693595.01,2014-05-22,2153.878503,II,Bear12,930,Den exit and reproduction
1487,472674.52,691461.42,2014-05-23,3766.41037,II,Bear12,755,Den exit and reproduction
1488,471729.66,695107.39,2014-05-24,6914.506485,II,Bear12,984,Den exit and reproduction
1489,471105.61,688221.1,2014-05-25,3608.509151,II,Bear12,1115,Den exit and reproduction
1490,469401.99,691402.14,2014-05-26,7065.842915,II,Bear12,874,Den exit and reproduction
1491,475947.67,694062.98,2014-05-27,4163.901168,II,Bear12,1487,Den exit and reproduction
1492,472681.12,691480.79,2014-05-28,2417.506543,II,Bear12,755,Den exit and reproduction
1493,471625.48,693655.64,2014-05-29,1092.342051,II,Bear12,862,Den exit and reproduction
1494,472665.61,693989.31,2014-05-30,2864.332146,II,Bear12,891,Den exit and reproduction
1495,472697.02,691125.15,2014-05-31,1328.125769,II,Bear12,789,Den exit and reproduction
1496,473550.99,690107.97,2014-06-01,4854.92053,II,Bear12,905,Den exit and reproduction
1497,478401.03,689890.32,2014-06-02,5514.309777,II,Bear12,1327,Den exit and reproduction
1498,483888.01,689341.95,2014-06-03,2144.761854,II,Bear12,1414,Den exit and reproduction
1499,484921.73,687462.74,2014-06-04,254.9648937,II,Bear12,969,Den exit and reproduction
1500,484682.68,687374.06,2014-06-05,109.3351285,II,Bear12,909,Den exit and reproduction
1501,484619.95,687463.61,2014-06-06,220.9853661,II,Bear12,934,Den exit and reproduction
1502,484810.56,687351.79,2014-06-07,7.797434707,II,Bear12,897,Den exit and reproduction
1503,484813.47,687344.56,2014-06-08,20.43280598,II,Bear12,897,Den exit and reproduction
1504,484802.84,687362.01,2014-06-09,1448.942979,II,Bear12,897,Den exit and reproduction
1505,483404.7,686981.69,2014-06-10,1453.104794,II,Bear12,1166,Den exit and reproduction
1506,484814.21,687334.95,2014-06-11,886.7874554,II,Bear12,882,Den exit and reproduction
1507,484069.63,687816.61,2014-06-12,866.8234881,II,Bear12,1067,Den exit and reproduction
1508,413803.12,703967.89,2013-09-01,4845.281667,IV,Bear12,760,Hyperphagia
1509,415808.66,699557.16,2013-09-02,9783.230797,IV,Bear12,517,Hyperphagia
1510,413808.27,709133.69,2013-09-03,12485.47249,IV,Bear12,573,Hyperphagia
1511,407928.74,720148.14,2013-09-04,3423.609392,IV,Bear12,336,Hyperphagia
1512,410965.18,718566.66,2013-09-05,7083.955554,IV,Bear12,398,Hyperphagia
1513,411158.04,711485.33,2013-09-06,3612.290191,IV,Bear12,718,Hyperphagia
1514,413870.33,709099.51,2013-09-07,4556.487805,IV,Bear12,561,Hyperphagia
1515,412125.04,704890.52,2013-09-08,7327.633643,IV,Bear12,906,Hyperphagia
1516,414929.99,711660.05,2013-09-09,7922.006661,IV,Bear12,515,Hyperphagia
1517,421994.98,715243.9,2013-09-10,17472.74808,IV,Bear12,342,Hyperphagia
1518,439220.46,712314.79,2013-09-11,9429.240628,IV,Bear12,783,Hyperphagia
1519,448637.14,712801.42,2013-09-12,5728.499149,IV,Bear12,1330,Hyperphagia
1520,445415.06,708064.98,2013-09-13,11407.42755,IV,Bear12,814,Hyperphagia
1521,456418.98,705057.79,2013-09-14,6775.801659,IV,Bear12,742,Hyperphagia
1522,462898.54,707165.64,2013-09-20,6083.995033,IV,Bear12,918,Hyperphagia
1523,466490.57,731164.79,2013-10-27,11625.16783,IV,Bear12,1426,Hyperphagia
1524,407098.42,705067.98,2013-07-06,2621.67131,III,Bear12,1030,Forest fruits
1525,404540.84,704491.83,2013-07-07,4666.529506,III,Bear12,1084,Forest fruits
1526,400374.91,706594.57,2013-07-08,4282.482953,III,Bear12,1036,Forest fruits
1527,404084.26,704454.38,2013-07-09,3153.629778,III,Bear12,1095,Forest fruits
1528,405101.35,701469.27,2013-07-10,438.2313136,III,Bear12,939,Forest fruits
1529,405358.79,701114.63,2013-07-11,1013.691465,III,Bear12,830,Forest fruits
1530,405619.74,702094.16,2013-07-12,826.2889497,III,Bear12,910,Forest fruits
1531,405429.01,701290.18,2013-07-13,161.512315,III,Bear12,860,Forest fruits
1532,405367.61,701439.57,2013-07-14,1945.774099,III,Bear12,883,Forest fruits
1533,405557.35,703376.07,2013-07-15,2009.813975,III,Bear12,913,Forest fruits
1534,405393.61,701372.94,2013-07-16,2792.061791,III,Bear12,883,Forest fruits
1535,405081.24,704147.47,2013-07-17,2807.161266,III,Bear12,1035,Forest fruits
1536,405390.5,701357.39,2013-07-18,2844.97122,III,Bear12,876,Forest fruits
1537,405070.22,704184.28,2013-07-19,5184.075319,III,Bear12,1035,Forest fruits
1538,400589.32,706791.23,2013-07-20,4329.494641,III,Bear12,1023,Forest fruits
1539,402033.6,710872.73,2013-07-21,5327.856528,III,Bear12,863,Forest fruits
1540,406388.51,713942.06,2013-07-22,6289.270073,III,Bear12,897,Forest fruits
1541,403361.35,708429.24,2013-07-23,8314.592722,III,Bear12,971,Forest fruits
1542,404482.48,700190.58,2013-07-24,3542.015744,III,Bear12,927,Forest fruits
1543,405518.95,703577.55,2013-07-25,1417.874699,III,Bear12,934,Forest fruits
1544,405408.53,702163.98,2013-07-26,4094.98717,III,Bear12,960,Forest fruits
1545,401577.09,703609.31,2013-07-27,1233.308683,III,Bear12,1094,Forest fruits
1546,402538.86,704381.35,2013-07-28,643.8103969,III,Bear12,1117,Forest fruits
1547,401895.31,704399.75,2013-07-29,2417.397245,III,Bear12,1082,Forest fruits
1548,400986.76,706639.92,2013-07-30,4602.475327,III,Bear12,1029,Forest fruits
1549,405053.23,704484.33,2013-07-31,2255.379801,III,Bear12,1056,Forest fruits
1550,407193.28,705196.32,2013-08-01,756.200166,III,Bear12,1047,Forest fruits
1551,406817.21,705852.38,2013-08-02,4608.277295,III,Bear12,1025,Forest fruits
1552,410397.75,708753.41,2013-08-03,842.3221046,III,Bear12,911,Forest fruits
1553,411158.25,709115.56,2013-08-04,5417.723308,III,Bear12,770,Forest fruits
1554,406929.41,705729.03,2013-08-05,1443.619072,III,Bear12,1035,Forest fruits
1555,406993.56,704286.83,2013-08-06,2583.703328,III,Bear12,887,Forest fruits
1556,404441.49,703883.79,2013-08-07,2256.104577,III,Bear12,1103,Forest fruits
1557,402480.56,704999.48,2013-08-08,4032.965419,III,Bear12,1065,Forest fruits
1558,406480.82,704486.96,2013-08-09,1533.363244,III,Bear12,925,Forest fruits
1559,407187.15,705847.95,2013-08-10,1924.552967,III,Bear12,1057,Forest fruits
1560,405564.17,704813.62,2013-08-11,4227.540965,III,Bear12,988,Forest fruits
1561,400095.67,703430.9,2013-08-18,1131.658195,III,Bear12,941,Forest fruits
1562,401210.82,703623.52,2013-08-19,2889.400551,III,Bear12,1016,Forest fruits
1563,402400.0,706256.86,2013-08-20,3660.055577,III,Bear12,1004,Forest fruits
1564,404116.92,703024.5,2013-08-21,882.2291223,III,Bear12,1158,Forest fruits
1565,403734.59,703819.58,2013-08-22,2756.054751,III,Bear12,1130,Forest fruits
1566,402087.1,706029.01,2013-08-23,4191.486809,III,Bear12,1087,Forest fruits
1567,412471.92,704919.83,2013-08-27,1624.458823,III,Bear12,865,Forest fruits
1568,413397.86,703585.1,2013-08-28,5341.981647,III,Bear12,851,Forest fruits
1569,411138.16,708425.61,2013-08-29,7440.446816,III,Bear12,823,Forest fruits
1570,484807.66,687363.75,2014-06-15,56.85909625,III,Bear12,897,Forest fruits
1571,484802.65,687420.39,2014-06-16,6744.213125,III,Bear12,897,Forest fruits
1572,488656.21,681885.55,2014-06-17,6695.772256,III,Bear12,1311,Forest fruits
1573,484873.08,687410.16,2014-06-18,4762.80201,III,Bear12,931,Forest fruits
1574,483873.77,682407.69,2014-06-22,2635.656019,III,Bear12,1096,Forest fruits
1575,486430.02,683049.76,2014-06-23,4508.889706,III,Bear12,1509,Forest fruits
1576,481999.15,683884.93,2014-06-24,3171.914402,III,Bear12,1263,Forest fruits
1577,483619.0,686612.04,2014-06-25,624.1272004,III,Bear12,1099,Forest fruits
1578,483007.8,686738.44,2014-06-26,2012.421706,III,Bear12,1248,Forest fruits
1579,484922.71,687357.3,2014-06-27,104.5518061,III,Bear12,931,Forest fruits
1580,484843.65,687425.72,2014-06-28,3924.448056,III,Bear12,907,Forest fruits
1581,481185.39,688846.42,2014-06-29,1448.175637,III,Bear12,1203,Forest fruits
1582,479795.96,689254.7,2014-06-30,5729.982745,III,Bear12,1005,Forest fruits
1583,474076.62,689603.88,2014-07-01,1457.588226,III,Bear12,882,Forest fruits
1584,475274.59,690434.21,2014-07-02,9627.365758,III,Bear12,890,Forest fruits
1585,483161.15,684912.58,2014-07-03,4203.555754,III,Bear12,1268,Forest fruits
1586,486893.1,686847.12,2014-07-04,1137.758402,III,Bear12,1085,Forest fruits
1587,487860.58,687445.84,2014-07-05,1419.042463,III,Bear12,1074,Forest fruits
1588,489162.35,686880.97,2014-07-06,7294.576075,III,Bear12,1484,Forest fruits
1589,482637.58,683619.35,2014-07-07,837.5909532,III,Bear12,1197,Forest fruits
1590,483240.27,683037.69,2014-07-08,3381.123509,III,Bear12,1114,Forest fruits
1591,480465.89,684970.25,2014-07-09,1736.807899,III,Bear12,1150,Forest fruits
1592,481776.18,683830.24,2014-07-10,1544.146481,III,Bear12,1286,Forest fruits
1593,483054.54,684696.37,2014-07-11,3193.825019,III,Bear12,1255,Forest fruits
1594,484814.91,687361.25,2014-07-12,13.48546055,III,Bear12,897,Forest fruits
1595,484813.34,687347.86,2014-07-13,98.63069531,III,Bear12,897,Forest fruits
1596,484858.76,687435.41,2014-07-14,4106.071204,III,Bear12,907,Forest fruits
1597,480826.7,688211.49,2014-07-15,3843.801579,III,Bear12,929,Forest fruits
1598,477737.33,690498.54,2014-07-16,1449.617638,III,Bear12,1397,Forest fruits
1599,476304.37,690717.7,2014-07-17,4343.64454,III,Bear12,1156,Forest fruits
1600,472002.9,690113.92,2014-07-18,278.3861581,III,Bear12,904,Forest fruits
1601,472161.13,689884.87,2014-07-19,1955.562997,III,Bear12,844,Forest fruits
1602,472030.64,687933.67,2014-07-20,934.2462509,III,Bear12,1193,Forest fruits
1603,471144.58,688229.81,2014-07-21,2167.76332,III,Bear12,1115,Forest fruits
1604,471263.75,690394.3,2014-07-22,6317.961177,III,Bear12,741,Forest fruits
1605,477482.16,689277.18,2014-07-23,1130.437323,III,Bear12,1016,Forest fruits
1606,478611.98,689239.79,2014-07-24,5436.521293,III,Bear12,1162,Forest fruits
1607,482075.77,685049.57,2014-07-25,1609.232455,III,Bear12,1440,Forest fruits
1608,482935.87,683689.48,2014-07-26,609.64562,III,Bear12,1149,Forest fruits
1609,482895.65,684297.8,2014-07-27,3191.080268,III,Bear12,1309,Forest fruits
1610,486031.15,683704.78,2014-07-28,1461.514346,III,Bear12,1385,Forest fruits
1611,484778.65,684457.96,2014-07-29,1385.987377,III,Bear12,1184,Forest fruits
1612,483417.06,684716.86,2014-07-30,194.8035245,III,Bear12,1256,Forest fruits
1613,483607.59,684757.43,2014-07-31,6840.639457,III,Bear12,1314,Forest fruits
1614,480213.22,690696.5,2014-08-01,4006.768299,III,Bear12,1081,Forest fruits
1615,476372.29,691837.32,2014-08-02,6696.759189,III,Bear12,1383,Forest fruits
1616,471435.2,687312.76,2014-08-03,4110.297236,III,Bear12,1220,Forest fruits
1617,473620.28,690794.13,2014-08-04,4311.082679,III,Bear12,857,Forest fruits
1618,477808.97,691814.08,2014-08-05,1438.239264,III,Bear12,1574,Forest fruits
1619,484341.68,683942.54,2014-08-09,421.8358535,III,Bear12,1118,Forest fruits
1620,483968.43,684139.08,2014-08-10,323.9349794,III,Bear12,1299,Forest fruits
1621,483808.98,683857.11,2014-08-11,132.189705,III,Bear12,1268,Forest fruits
1622,483747.2,683740.24,2014-08-12,620.8201557,III,Bear12,1260,Forest fruits
1623,483946.07,684328.35,2014-08-13,708.1638387,III,Bear12,1275,Forest fruits
1624,485069.91,683325.72,2014-08-17,1708.442848,III,Bear12,1318,Forest fruits
1625,486251.01,682091.3,2014-08-18,920.7744179,III,Bear12,1249,Forest fruits
1626,486199.84,683010.65,2014-08-19,3185.827864,III,Bear12,1440,Forest fruits
1627,483530.69,684749.95,2014-08-20,1626.139236,III,Bear12,1294,Forest fruits
1628,481988.14,685264.59,2014-08-21,1310.587171,III,Bear12,1498,Forest fruits
1629,481671.71,683992.77,2014-08-22,3793.924576,III,Bear12,1274,Forest fruits
1630,480018.7,687407.66,2014-08-23,4191.228772,III,Bear12,892,Forest fruits
1631,477516.89,690770.29,2014-08-24,7122.78716,III,Bear12,1313,Forest fruits
1632,470433.01,690026.77,2014-08-25,2860.077547,III,Bear12,785,Forest fruits
1633,468240.21,691862.98,2014-08-26,4711.597875,III,Bear12,631,Forest fruits
1634,465622.98,706032.0,2014-02-24,733.6047709,I,Bear12,853,Winter sleep
1635,466284.49,705714.86,2014-02-25,6678.517152,I,Bear12,983,Winter sleep
1636,471365.64,710048.97,2014-02-26,579.9764134,I,Bear12,1023,Winter sleep
1637,471704.8,709578.5,2014-02-27,36.50484896,I,Bear12,1257,Winter sleep
1638,471686.9,709610.31,2014-02-28,834.1701009,I,Bear12,1257,Winter sleep
1639,472143.08,708911.93,2014-03-01,1108.563989,I,Bear12,1193,Winter sleep
1640,471410.62,709744.05,2014-03-02,237.5823811,I,Bear12,1187,Winter sleep
1641,471543.62,709940.91,2014-03-03,839.7523184,I,Bear12,1091,Winter sleep
1642,470705.29,709892.05,2014-03-04,1319.949798,I,Bear12,1018,Winter sleep
1643,470343.07,711161.33,2014-03-05,4487.892604,I,Bear12,911,Winter sleep
1644,466084.33,709745.6,2014-03-06,1336.765249,I,Bear12,1199,Winter sleep
1645,465820.47,708435.14,2014-03-07,5749.361498,I,Bear12,1211,Winter sleep
1646,471408.91,709785.91,2014-03-08,815.1209416,I,Bear12,1187,Winter sleep
1647,471015.42,710499.76,2014-03-09,1995.576498,I,Bear12,981,Winter sleep
1648,469089.2,711021.32,2014-03-10,5451.170491,I,Bear12,1298,Winter sleep
1649,464641.04,707870.28,2014-03-11,1241.24631,I,Bear12,1066,Winter sleep
1650,463425.14,708119.85,2014-03-12,1722.565885,I,Bear12,878,Winter sleep
1651,462867.71,709749.73,2014-03-13,5642.559853,I,Bear12,1204,Winter sleep
1652,463157.04,704114.59,2014-03-14,10290.69733,I,Bear12,1071,Winter sleep
1653,472176.31,699159.67,2014-03-15,8437.69075,I,Bear12,718,Winter sleep
1654,471051.22,690797.33,2014-03-16,7061.091652,I,Bear12,733,Winter sleep
1655,477889.09,689035.94,2014-03-17,1464.648833,I,Bear12,1059,Winter sleep
1656,471966.45,699895.03,2014-03-22,64.06498436,I,Bear12,823,Winter sleep
1657,471982.25,699832.94,2014-03-23,8912.813179,I,Bear12,791,Winter sleep
1658,465282.9,705711.45,2014-03-24,1558.288004,I,Bear12,999,Winter sleep
1659,464084.16,706707.08,2014-03-25,3311.271163,I,Bear12,724,Winter sleep
1660,462195.48,709426.9,2014-03-26,3509.323098,I,Bear12,1151,Winter sleep
1661,461836.35,712917.8,2014-03-27,2714.044523,I,Bear12,1233,Winter sleep
1662,463288.53,710624.93,2014-03-28,3116.969334,I,Bear12,1114,Winter sleep
1663,605690.01,430822.43,2014-09-11,5411.71998,IV,Bear13,442,Hyperphagia
1664,603597.43,435813.2,2014-09-12,170.7957352,IV,Bear13,485,Hyperphagia
1665,603657.4,435973.11,2014-09-13,301.6415864,IV,Bear13,517,Hyperphagia
1666,602658.32,453240.94,2014-09-21,11733.83882,IV,Bear13,1088,Hyperphagia
1667,606134.6,442033.87,2014-09-22,423.7914875,IV,Bear13,744,Hyperphagia
1668,605529.95,440373.23,2014-09-30,7855.904102,IV,Bear13,438,Hyperphagia
1669,604609.56,432571.42,2014-10-01,4375.548178,IV,Bear13,509,Hyperphagia
1670,606918.96,428854.96,2014-10-02,2152.482281,IV,Bear13,383,Hyperphagia
1671,605728.98,430648.59,2014-10-03,2338.860786,IV,Bear13,400,Hyperphagia
1672,603278.68,423292.77,2014-10-07,9554.319371,IV,Bear13,491,Hyperphagia
1673,603507.86,432844.34,2014-10-08,774.5089322,IV,Bear13,385,Hyperphagia
1674,604147.09,432407.03,2014-10-09,87.73293146,IV,Bear13,410,Hyperphagia
1675,603970.96,432401.88,2014-10-14,1452.968339,IV,Bear13,348,Hyperphagia
1676,601645.67,436366.95,2014-10-18,455.6802337,IV,Bear13,488,Hyperphagia
1677,601308.6,436060.31,2014-10-19,1167.810082,IV,Bear13,462,Hyperphagia
1678,600171.02,436324.32,2014-10-20,4819.940909,IV,Bear13,548,Hyperphagia
1679,603478.53,432818.29,2014-10-21,38.47737467,IV,Bear13,385,Hyperphagia
1680,603504.69,432846.51,2014-10-22,46.73056383,IV,Bear13,385,Hyperphagia
1681,603501.57,432893.13,2014-10-23,47.09007355,IV,Bear13,387,Hyperphagia
1682,603508.6,432846.57,2014-10-24,31.00789911,IV,Bear13,385,Hyperphagia
1683,603501.27,432816.44,2014-10-25,31.00789911,IV,Bear13,385,Hyperphagia
1684,591269.24,452453.99,2014-10-28,1545.75509,IV,Bear13,668,Hyperphagia
1685,591846.12,451019.92,2014-10-29,38.98409416,IV,Bear13,818,Hyperphagia
1686,592031.06,451557.19,2014-11-03,598.0912926,IV,Bear13,726,Hyperphagia
1687,591474.32,451775.73,2014-11-04,1401.849195,IV,Bear13,865,Hyperphagia
1688,591015.83,450450.98,2014-11-05,1667.09,IV,Bear13,1091,Hyperphagia
1689,591860.23,450856.75,2014-11-17,655.5305191,IV,Bear13,852,Hyperphagia
1690,592185.75,452185.17,2014-07-20,2193.241255,III,Bear13,646,Forest fruits
1691,590965.59,454007.67,2014-07-21,122.3392261,III,Bear13,810,Forest fruits
1692,591013.28,453895.01,2014-07-22,178.1044086,III,Bear13,797,Forest fruits
1693,592247.73,451159.19,2014-07-29,146.4355366,III,Bear13,731,Forest fruits
1694,592337.37,451274.99,2014-07-30,2704.843201,III,Bear13,700,Forest fruits
1695,590823.67,453516.61,2014-07-31,952.0942538,III,Bear13,666,Forest fruits
1696,591488.48,452835.06,2014-08-01,124.5460131,III,Bear13,719,Forest fruits
1697,591385.97,452905.79,2014-08-02,1885.722723,III,Bear13,730,Forest fruits
1698,592336.56,451277.2,2014-08-03,71.46047733,III,Bear13,700,Forest fruits
1699,609774.37,431868.33,2014-08-19,2471.495917,III,Bear13,476,Forest fruits
1700,608411.83,429806.34,2014-08-20,730.0592916,III,Bear13,403,Forest fruits
1701,607850.22,429339.89,2014-08-21,135.0667753,III,Bear13,399,Forest fruits
1702,643067.23,461139.31,2014-09-03,12185.56964,IV,Bear14,466,Hyperphagia
1703,646999.44,472672.99,2014-09-04,5570.321888,IV,Bear14,582,Hyperphagia
1704,644535.47,477668.72,2014-09-05,2581.911928,IV,Bear14,392,Hyperphagia
1705,646147.82,475652.13,2014-09-06,2150.092543,IV,Bear14,407,Hyperphagia
1706,647751.95,474220.48,2014-09-07,240.3111777,IV,Bear14,428,Hyperphagia
1707,647515.18,474261.54,2014-09-08,1267.409376,IV,Bear14,456,Hyperphagia
1708,648608.01,474903.45,2014-09-09,1304.691687,IV,Bear14,359,Hyperphagia
1709,647625.38,474045.16,2014-09-10,989.0886774,IV,Bear14,441,Hyperphagia
1710,647926.69,474987.23,2014-09-11,896.4565511,IV,Bear14,444,Hyperphagia
1711,647746.04,474109.17,2014-09-12,933.529533,IV,Bear14,415,Hyperphagia
1712,648019.73,475001.68,2014-09-13,406.0916336,IV,Bear14,435,Hyperphagia
1713,648699.7,474908.98,2014-09-17,578.9811915,IV,Bear14,353,Hyperphagia
1714,648129.97,475012.09,2014-09-18,700.8495731,IV,Bear14,410,Hyperphagia
1715,648653.9,474546.59,2014-09-19,806.5366692,IV,Bear14,342,Hyperphagia
1716,647906.62,474850.02,2014-09-20,59.43582298,IV,Bear14,427,Hyperphagia
1717,647925.85,474793.79,2014-09-21,7219.551526,IV,Bear14,427,Hyperphagia
1718,651690.7,468633.6,2014-09-22,7296.902963,IV,Bear14,423,Hyperphagia
1719,648213.14,475048.53,2014-09-23,138.1589288,IV,Bear14,421,Hyperphagia
1720,648119.07,474947.35,2014-09-24,254.2965835,IV,Bear14,410,Hyperphagia
1721,647915.72,474794.66,2014-09-25,4799.797776,IV,Bear14,427,Hyperphagia
1722,644976.74,478589.45,2014-09-26,5701.559579,IV,Bear14,304,Hyperphagia
1723,639749.48,480866.2,2014-09-27,6411.464469,IV,Bear14,461,Hyperphagia
1724,635662.99,485806.59,2014-09-28,177.0892219,IV,Bear14,536,Hyperphagia
1725,635697.09,485632.81,2014-09-29,4283.889303,IV,Bear14,507,Hyperphagia
1726,632256.4,483080.69,2014-09-30,19669.91309,IV,Bear14,631,Hyperphagia
1727,620801.31,499070.89,2014-10-01,17485.73354,IV,Bear14,761,Hyperphagia
1728,629166.47,514425.86,2014-10-02,1517.170109,IV,Bear14,396,Hyperphagia
1729,634156.6,506827.82,2014-10-06,10099.86873,IV,Bear14,498,Hyperphagia
1730,629931.75,516001.59,2014-10-07,59.53854033,IV,Bear14,468,Hyperphagia
1731,621223.7,525305.73,2014-10-13,1237.013007,IV,Bear14,549,Hyperphagia
1732,621624.21,524135.35,2014-10-14,405.9057552,IV,Bear14,492,Hyperphagia
1733,622020.73,524222.14,2014-10-15,53.23039528,IV,Bear14,553,Hyperphagia
1734,622069.03,524199.76,2014-10-16,192.2104375,IV,Bear14,536,Hyperphagia
1735,622141.12,524377.94,2014-10-17,157.7683933,IV,Bear14,556,Hyperphagia
1736,643702.38,514061.12,2014-10-21,3187.103787,IV,Bear14,402,Hyperphagia
1737,646123.55,516133.69,2014-10-22,4065.320512,IV,Bear14,321,Hyperphagia
1738,644910.51,520013.82,2014-10-23,251.6847473,IV,Bear14,353,Hyperphagia
1739,645124.95,519928.83,2014-10-26,40.38676404,IV,Bear14,348,Hyperphagia
1740,643472.38,522651.54,2014-11-02,1000.197212,IV,Bear14,338,Hyperphagia
1741,643313.97,521663.97,2014-11-03,2373.871529,IV,Bear14,347,Hyperphagia
1742,641035.27,522329.39,2014-11-04,2068.460955,IV,Bear14,375,Hyperphagia
1743,639677.82,520768.67,2014-11-05,3430.876166,IV,Bear14,410,Hyperphagia
1744,634400.97,514424.57,2014-11-10,8926.116246,IV,Bear14,506,Hyperphagia
1745,610769.01,455595.73,2014-06-24,1436.984292,III,Bear14,1526,Forest fruits
1746,609536.27,451137.17,2014-07-05,68.44950948,III,Bear14,758,Forest fruits
1747,609572.6,450267.56,2014-07-27,799.4692447,III,Bear14,631,Forest fruits
1748,609439.15,450930.96,2014-08-08,218.8351357,III,Bear14,717,Forest fruits
1749,612839.0,456815.39,2014-08-15,4784.652198,III,Bear14,1261,Forest fruits
1750,610835.4,452470.46,2014-08-16,2055.539891,III,Bear14,874,Forest fruits
1751,637595.33,513737.01,2014-11-15,9724.753832,I,Bear14,651,Winter sleep
1752,645674.89,519149.17,2014-11-16,3570.648862,I,Bear14,275,Winter sleep
