bear_id,date,num_points,centroid_x,centroid_y,min_x,max_x,min_y,max_y,sex,age,season,total_distance,avg_speed
Bear5,2011-10-26,23,599754.1166391305,499745.19788695645,597944.1588,600572.6894,498028.7426,500376.9967,M,A,Hyperphagia,7390.815719472687,335.94616906694034
Bear5,2011-10-27,8,599214.41825,499211.7514,598373.138,600636.7715,498715.9773,499629.5897,M,A,Hyperphagia,4003.7433660916067,571.9633380130866
Bear5,2011-10-28,19,600023.2158526316,500051.9292473683,599284.7408,600398.1612,499630.6103,500315.7756,M,A,Hyperphagia,3611.427492859801,200.6348607144334
Bear5,2011-10-29,14,598689.7176642857,498655.108407143,597967.3563,599956.2344,497359.4259,499411.144,M,A,Hyperphagia,8000.545799967197,615.4265999974767
Bear5,2011-10-30,24,598110.3028333333,497497.95330416673,595900.6329,599477.3408,496066.5061,499386.2815,M,A,Hyperphagia,9607.927699378333,417.73598692949275
Bear5,2011-10-31,24,599481.404975,499629.22413333337,597937.7861,600463.8795,497980.6579,500327.5653,M,A,Hyperphagia,7441.401534034309,323.53919713192647
Bear5,2011-11-01,24,598643.4200458332,496787.8585625,598175.2395,599213.2642,494740.0419,499336.6307,M,A,Hyperphagia,7844.953557980328,341.0849373034925
Bear5,2011-11-02,21,599456.9063380952,499110.50342857145,597963.2689,600773.4203,498824.7887,499378.2992,M,A,Hyperphagia,6378.272449181393,318.91362245906964
Bear5,2011-11-03,12,599464.2973416667,499081.4231833333,597946.6643,600460.4043,498211.1211,499470.2022,M,A,Hyperphagia,4649.728607676188,422.7026006978353
Bear5,2011-11-04,18,598977.9546555555,498756.5692444445,597917.3928,599849.4043,498195.6762,499326.9864,M,A,Hyperphagia,5456.605117743004,320.9767716319414
Bear5,2011-11-05,17,599463.1380941175,500327.1729352941,598222.6733,600456.3999,499249.2001,501668.0236,M,A,Hyperphagia,7493.01895256619,468.31368453538687
Bear5,2011-11-06,17,599560.8283705881,498677.1601529412,597952.8447,599944.3454,498021.8092,499471.6844,M,A,Hyperphagia,4664.071076702922,291.50444229393264
Bear5,2011-11-07,24,599758.7388375,498861.91262500006,597953.8367,601414.5063,498207.995,499401.5361,M,A,Hyperphagia,8491.82492646929,369.2097794117082
Bear5,2011-11-08,22,599280.1210409091,498732.11101363634,597945.5387,600535.6933,497924.0959,499303.1956,M,A,Hyperphagia,8510.132474427972,405.24440354418914
Bear5,2011-11-09,22,599497.3418636364,498706.62231363636,597931.4898,600281.3373,498020.6521,500244.6036,M,A,Hyperphagia,8737.090022400698,416.0519058286047
Bear5,2011-11-10,17,599763.9219647059,498680.5623,598287.173,600281.0742,497672.2674,499466.3833,M,A,Hyperphagia,6647.305234133991,415.4565771333744
Bear5,2011-11-11,20,604167.740745,499104.15291,600106.2276,610106.7035,497655.194,500656.9947,M,A,Hyperphagia,16914.86591481626,890.2561007798031
Bear5,2011-11-12,22,600617.5602045455,498512.1465454545,597950.4253,605349.0578,497267.4055,499329.1206,M,A,Hyperphagia,10756.501155971173,512.2143407605321
Bear5,2011-11-13,13,598740.9139,498356.2010615385,597721.2025,599986.1896,496160.7115,499289.8622,M,A,Hyperphagia,6603.627931171497,550.3023275976248
Bear5,2011-11-14,18,597477.0077000001,495977.7090611111,596239.2191,599489.556,494577.0207,498350.4236,M,A,Hyperphagia,8569.95341740469,504.1149069061582
Bear5,2011-11-15,15,599933.53312,498543.23780666664,598323.7175,600913.5837,498052.1449,499081.9242,M,A,Winter sleep,4834.212017919216,345.3008584228011
Bear5,2011-11-16,21,599305.4902190476,500414.15682857146,598370.5191,600174.8582,499455.5574,501209.3849,M,A,Winter sleep,6126.623491148361,306.331174557418
Bear5,2011-11-17,21,599776.6023142857,500957.8867095238,599328.5699,600188.7961,499946.3777,501666.6663,M,A,Winter sleep,4817.797591626976,240.8898795813488
Bear5,2011-11-18,24,599439.0709874999,500596.67235833337,598774.6062,600296.9751,499380.7521,501346.1878,M,A,Winter sleep,6188.355043467407,269.05891493336554
Bear5,2011-11-19,14,600320.1033499999,500755.19351428567,598870.3398,601527.8696,499949.6492,502136.4028,M,A,Winter sleep,5322.947311745182,409.45748551886015
Bear5,2011-11-20,10,600467.4497,500454.2176,599835.5457,600626.8177,500257.433,500491.3105,M,A,Winter sleep,926.4178417201736,102.93531574668594
Bear5,2011-11-21,16,599912.3221750001,500731.99436874996,598537.9264,600611.4319,499486.2291,501902.4906,M,A,Winter sleep,6134.617474243886,408.97449828292577
Bear5,2011-11-22,24,600358.5675958333,498773.1730625,599299.4389,601680.9004,498130.8975,499490.7956,M,A,Winter sleep,6378.624371237555,277.3314944016328
Bear5,2011-11-23,13,599095.146823077,498567.3672846153,597283.8821,600122.3584,497173.4919,499387.7724,M,A,Winter sleep,8123.286529414185,676.9405441178487
Bear5,2011-11-24,16,599999.5308375,500027.807075,598736.244,601437.0313,499244.5513,501408.2056,M,A,Winter sleep,6795.087442073735,453.00582947158233
Bear5,2011-11-25,14,599000.6840857143,500575.0677285714,598216.4083,599847.5302,499770.9332,501193.5496,M,A,Winter sleep,3952.3568120333684,304.0274470794899
Bear5,2011-11-26,12,599459.8383833333,500292.9489333334,599387.9495,599531.8002,499507.8222,500712.3433,M,A,Winter sleep,1353.7515709074273,123.06832462794794
Bear5,2011-11-27,16,599038.47701875,498868.9045125,598294.0128,600489.0344,497764.0977,499365.8662,M,A,Winter sleep,6199.523372823649,413.3015581882433
Bear5,2011-11-28,24,600112.7966916667,499211.30125833326,598957.8717,600903.7112,498901.712,499651.3527,M,A,Winter sleep,5434.77110448219,236.29439584705173
Bear5,2011-11-29,22,600108.5473181818,498282.9621636364,599092.0962,600594.324,498147.7752,499287.9259,M,A,Winter sleep,3519.686026322985,167.60409649157071
Bear5,2011-11-30,24,600500.4573791666,500459.81322916667,599344.0933,600672.639,499228.4076,500712.7632,M,A,Winter sleep,2447.9881192669322,106.43426605508401
Bear5,2011-12-01,18,600368.9526111111,500492.49228888896,599251.2945,600727.7602,499400.7643,500711.3159,M,A,Winter sleep,3269.973595543655,192.35138797315616
Bear5,2011-12-02,15,600554.6495999999,501007.03184,599417.4024,601293.8933,500406.7927,501214.1196,M,A,Winter sleep,2657.3406712880637,189.81004794914742
Bear5,2011-12-03,18,599859.6315333333,500608.18750555563,597938.6838,601232.7688,499037.1829,501127.3834,M,A,Winter sleep,7309.2754870373365,429.95738159043157
Bear5,2011-12-04,20,599877.222865,497684.04821,598888.4454,601047.3786,495638.0607,498219.2979,M,A,Winter sleep,6144.814349158855,323.4112815346766
Bear5,2011-12-05,17,598956.5593411764,495435.0183235294,598447.3056,600859.6302,494394.424,495661.8743,M,A,Winter sleep,3550.279864513903,221.89249153211892
Bear5,2011-12-06,19,599656.2204947368,498634.5407947369,598662.6293,600073.2637,496412.8813,499380.091,M,A,Winter sleep,7575.741351606619,420.87451953370106
Bear5,2011-12-07,20,598896.17028,499157.85298499995,598359.2791,599502.0689,498376.1675,499342.5981,M,A,Winter sleep,4002.5457805345022,210.660304238658
Bear5,2011-12-08,20,599707.448975,499155.95954,598396.1889,600036.7078,499024.8324,500075.3968,M,A,Winter sleep,2952.591773463046,155.39956702437084
Bear5,2011-12-09,19,598920.1410789475,499085.51415263163,598372.2806,599643.4802,498642.6624,499390.2849,M,A,Winter sleep,3082.1152176523656,171.2286232029092
Bear5,2011-12-10,22,599714.6653,499008.54669090896,599397.0551,600638.829,498233.5091,500404.3343,M,A,Winter sleep,5127.292238484758,244.15677326117896
Bear5,2011-12-11,18,600609.9991944445,500294.0141833334,599327.3241,601170.7449,499418.9183,500609.5896,M,A,Winter sleep,4762.295746622978,280.1350439189987
Bear5,2011-12-12,19,599521.3594105262,498936.9652578947,597957.6153,599991.5781,498165.3991,499258.7181,M,A,Winter sleep,5920.275327835399,328.90418487974443
Bear5,2011-12-13,14,599869.5854785714,498531.25083571434,597949.9072,600255.8599,498164.3613,499392.3612,M,A,Winter sleep,5389.448060956784,414.57292776590646
Bear5,2011-12-14,2,607267.2371,504088.42964999995,607261.187,607273.2872,504074.8746,504101.9847,M,A,Winter sleep,29.687916094754215,29.687916094754215
Bear5,2011-12-15,17,606913.1964352941,504656.6442470589,606595.1167,607358.9649,504085.68,504986.1,M,A,Winter sleep,2226.4249727604333,139.15156079752708
Bear5,2011-12-16,12,607191.8138666666,504377.59118333337,606848.6389,607598.8265,503493.3836,505029.8719,M,A,Winter sleep,2978.5059947531036,270.77327225028216
Bear5,2011-12-17,6,606827.9376333333,504887.5217000001,606772.6864,606866.1608,504678.1224,504996.4837,M,A,Winter sleep,347.647542211164,69.52950844223281
Bear5,2011-12-23,21,607891.8746714285,500074.79848095245,607623.6042,607992.8194,499990.4865,500300.0081,M,A,Winter sleep,1210.275191095256,60.51375955476281
Bear5,2011-12-24,22,605610.0683090909,498026.16846363625,604545.7002,607955.4101,496979.448,500010.5488,M,A,Winter sleep,5827.266274274374,277.48887020354164
Bear5,2011-12-25,12,604665.2471500001,497229.3392166667,604205.0125,604922.3008,496983.5704,497369.5641,M,A,Winter sleep,1420.0072728990317,129.09157026354833
Bear5,2012-01-03,20,605505.22358,497863.54081,601866.2306,606880.1482,497337.9931,500364.7946,M,A,Winter sleep,10539.865017086822,554.7297377414117
Bear5,2012-01-04,19,604070.6835631579,497418.0116631578,602621.7839,605008.5497,496136.0898,498121.531,M,A,Winter sleep,5203.48588434903,289.08254913050166
Bear5,2012-01-05,7,602672.0348142858,498186.3801,602280.0296,602861.3062,498093.0773,498357.5195,M,A,Winter sleep,1298.4072317671514,216.40120529452523
Bear5,2012-01-06,22,602919.1010727272,498360.7497954546,602465.3019,605813.0518,497618.5207,499710.9593,M,A,Winter sleep,10019.535095934802,477.12071885403816
Bear5,2012-01-07,18,602822.5115055556,499151.2260888888,602680.3418,602862.7983,498107.0896,499843.2918,M,A,Winter sleep,2130.0065222590442,125.29450130935554
Bear5,2012-01-08,19,602688.5477526316,499774.7066789473,602492.1045,602826.3672,499695.7094,499837.9329,M,A,Winter sleep,1408.2295939424284,78.23497744124603
Bear5,2012-01-09,20,603209.0447750001,499607.63659999997,602354.1027,603744.488,499355.7775,500056.9557,M,A,Winter sleep,2816.342835413614,148.22857028492706
Bear5,2012-01-10,17,604037.3096705882,498717.7176176471,603737.8161,604261.3065,498221.5569,499372.4181,M,A,Winter sleep,2208.466721072079,138.02917006700494
Bear5,2012-01-11,14,604300.9776928572,498257.8559071428,604097.2531,605450.8843,497901.3241,498520.5863,M,A,Winter sleep,2741.2445191916963,210.86496301474588
Bear5,2012-01-20,1,602411.3008,498445.3877,602411.3008,602411.3008,498445.3877,498445.3877,M,A,Winter sleep,0.0,0.0
Bear5,2012-01-21,4,602415.271675,498445.067225,602408.7567,602430.2965,498438.0406,498457.8507,M,A,Winter sleep,32.8224365681404,10.940812189380132
Bear5,2012-02-05,21,601168.7628571428,500501.5622952381,601161.1389,601199.4277,500477.2671,500537.902,M,A,Winter sleep,195.62151059467013,9.781075529733506
Bear5,2012-02-06,24,601166.7328916667,500479.6604583333,601152.6942,601173.2234,500465.3459,500486.4817,M,A,Winter sleep,190.04160217805546,8.262678355567628
Bear5,2012-02-07,24,601167.2739583333,500482.354875,601158.2086,601182.4544,500473.45,500494.1098,M,A,Winter sleep,177.36456868293058,7.711502986214373
Bear5,2012-02-08,3,601170.0571666666,500477.9231333334,601168.8841,601170.9779,500472.4477,500484.6071,M,A,Winter sleep,16.67644583960029,8.338222919800145
Bear5,2012-02-09,3,601167.6780666667,500477.8211666667,601166.1469,601168.5442,500470.9739,500482.3076,M,A,Winter sleep,20.850532732627517,10.425266366313759
Bear5,2012-02-10,15,601166.78564,500482.45767333335,601160.3668,601173.6163,500467.9346,500493.5586,M,A,Winter sleep,137.94878955507156,9.853484968219396
Bear5,2012-02-11,15,601166.748,500483.9686266667,601154.8776,601174.554,500472.2409,500505.0612,M,A,Winter sleep,133.93059244680614,9.566470889057582
Bear5,2012-02-12,24,601168.6629125,500481.8960125001,601161.5269,601174.6868,500467.2205,500498.7973,M,A,Winter sleep,227.98158082187257,9.912242644429242
Bear5,2012-02-13,22,601167.6024863636,500480.6161272727,601157.1019,601179.9448,500464.4068,500489.9107,M,A,Winter sleep,148.5914882803538,7.075785156207323
Bear5,2012-02-14,9,601168.1466222224,500481.1669444444,601165.0931,601175.1921,500465.0712,500490.2777,M,A,Winter sleep,71.85429734460666,8.981787168075833
Bear5,2012-02-15,10,601167.77336,500490.5597,601159.5532,601173.9335,500484.3894,500499.1912,M,A,Winter sleep,49.34312128481283,5.48256903164587
Bear5,2012-02-16,24,601168.0270250001,500484.3608791667,601154.5274,601183.8168,500465.9893,500516.592,M,A,Winter sleep,233.56010916458845,10.154787354982107
Bear5,2012-02-17,18,601167.7051499999,500478.3514055556,601161.9025,601173.6936,500455.4867,500491.5252,M,A,Winter sleep,198.10368647674602,11.653158028043883
Bear5,2012-02-18,21,601166.1398952381,500486.9173761904,601152.0344,601175.0494,500475.9775,500521.2212,M,A,Winter sleep,217.91313124397428,10.895656562198713
Bear5,2012-02-19,14,601167.8101071429,500483.7024500001,601159.4218,601180.2445,500469.843,500492.4638,M,A,Winter sleep,126.30244706907061,9.71557285146697
Bear5,2012-02-21,6,601168.85305,500477.73855000007,601158.0746,601175.594,500446.0992,500500.5563,M,A,Winter sleep,150.7189064298814,30.14378128597628
Bear5,2012-02-22,12,601171.1488083332,500480.3251333333,601165.0802,601194.9032,500429.5039,500499.3944,M,A,Winter sleep,158.5469536700033,14.413359424545753
Bear5,2012-02-29,6,601167.8255166668,500478.8331333333,601165.2965,601171.3672,500456.3786,500485.9137,M,A,Winter sleep,65.47500911641399,13.095001823282796
Bear5,2012-03-03,16,601169.86941875,500503.48364374996,601147.5591,601180.2808,500478.8442,500675.2834,M,A,Winter sleep,514.1947200193711,34.279648001291406
Bear5,2012-03-04,23,601168.3299608695,500485.88525652175,601157.9698,601176.0932,500473.3056,500513.8255,M,A,Winter sleep,253.01754551641625,11.500797523473466
Bear5,2012-03-05,24,601169.0893958333,500485.8107041667,601157.2105,601212.6839,500449.2012,500507.9361,M,A,Winter sleep,357.08832906352404,15.525579524501046
Bear5,2012-03-06,24,601168.9915458333,500480.6723208334,601156.3524,601179.5495,500455.0492,500503.4345,M,A,Winter sleep,292.0600274652095,12.69826206370476
Bear5,2012-03-07,24,601167.4122708334,500485.37938749994,601161.6902,601174.8068,500461.9479,500507.6257,M,A,Winter sleep,267.50613599649324,11.630701565064923
Bear5,2012-03-08,12,601165.34375,500480.0346083332,601148.3951,601175.5866,500461.2835,500488.5595,M,A,Winter sleep,115.16277459504752,10.46934314500432
Bear5,2012-03-13,16,600912.5499812501,500399.48583749996,600311.8595,601171.3328,500189.6503,500493.9583,M,A,Winter sleep,1169.7874894539636,77.98583263026424
Bear5,2012-03-14,8,601169.9982625,500484.1811125,601164.8695,601183.1416,500476.36,500496.3211,M,A,Winter sleep,79.68940439228338,11.384200627469054
Bear5,2012-03-15,15,601937.6453399998,499007.10212666664,601179.5817,602628.6612,498045.1223,500590.8313,M,A,Winter sleep,4453.194535855228,318.0853239896592
Bear5,2012-03-16,24,602541.6826791667,498225.13711666665,602373.5888,602633.2306,498042.0417,498356.065,M,A,Winter sleep,866.9868428302611,37.69508012305483
Bear5,2012-03-17,19,603116.5988894737,498255.8237578948,602537.2589,604160.4617,497932.4445,498535.59,M,A,Winter sleep,3180.5145135699236,176.69525075388464
Bear5,2012-03-21,9,604815.3305444444,496125.01711111114,604775.9739,604877.086,496101.0144,496139.0373,M,A,Winter sleep,200.24267338578238,25.030334173222798
Bear5,2012-03-22,22,606131.7094181819,497738.8682818182,604802.9824,607729.8665,496050.9459,500265.6307,M,A,Winter sleep,6037.65346037191,287.5073076367576
Bear5,2012-03-23,22,607214.6332545455,499817.00935,605922.3179,607744.7689,498795.5372,500301.94,M,A,Winter sleep,3218.639901628426,153.26856674421074
Bear5,2012-03-24,18,605307.5936777779,496804.50198888895,604549.0185,606683.0616,495869.7077,498958.8071,M,A,Winter sleep,5760.21644555643,338.8362615033194
Bear5,2012-03-25,22,605740.7041272727,496281.1964045455,604846.6728,607495.7082,495953.7775,496752.5907,M,A,Winter sleep,4642.52636006173,221.07268381246334
Bear5,2012-03-26,21,606956.6447238096,498033.3866857143,606257.1322,608302.4689,496634.841,500076.3603,M,A,Winter sleep,8035.0840669760455,401.75420334880226
Bear5,2012-03-27,23,606505.7324217391,498314.80781304353,606364.7944,606759.595,498130.1165,498780.0019,M,A,Winter sleep,3022.0416512301167,137.36552960136893
Bear5,2012-03-28,18,606494.8301222223,498277.7757555555,606336.7137,606756.6035,498183.5061,498455.8353,M,A,Winter sleep,1608.3002621279509,94.60589777223241
Bear5,2012-03-29,23,606517.6712608695,498241.545178261,606348.9019,606753.1834,498098.5982,498444.8925,M,A,Winter sleep,2067.784665824679,93.99021208293995
Bear5,2012-03-30,15,605785.3292733334,499576.62706666667,603753.1625,607698.451,498190.6213,500289.5736,M,A,Winter sleep,7134.730573157889,509.62361236842065
Bear5,2012-03-31,22,602133.8923136364,499873.88879545446,600727.7822,603811.3581,497985.7248,501746.6342,M,A,Winter sleep,10548.748927169236,502.3213774842493
Bear5,2012-04-01,16,603915.4914375,500151.94752499997,601823.6852,606461.1265,498004.5017,501740.8876,M,A,Den exit and reproduction,7013.833299806584,467.5888866537723
Bear5,2012-04-02,16,607423.5233,500174.99769999995,606451.8886,607688.2765,498109.0734,500476.9018,M,A,Den exit and reproduction,3797.2515444364108,253.15010296242738
Bear5,2012-04-03,13,607656.429823077,501064.1628923077,607224.2163,608081.289,500167.8425,502625.036,M,A,Den exit and reproduction,3101.1084998240026,258.42570831866686
Bear5,2012-04-04,19,607607.0326894737,500965.0583473683,607280.8692,608086.0069,499434.9307,502748.4111,M,A,Den exit and reproduction,5158.106526653385,286.5614737029658
Bear5,2012-04-05,22,605931.9650545454,497542.49950909097,604715.2738,607297.2208,496092.5937,499456.3895,M,A,Den exit and reproduction,6212.031129638477,295.8110061732608
Bear5,2012-04-06,15,604917.02374,496250.13978,604660.1043,605335.1903,495686.0894,496881.5364,M,A,Den exit and reproduction,3259.8394401012333,232.84567429294523
